[16:04:54.064][INFO][CraftTweaker-EarlyInit]: CraftTweaker is running on a Minecraft 1.21.1 development client modded with platform NeoForge
[16:04:54.076][INFO][CraftTweaker-EarlyInit]: Successfully injected RecipeFS file system
[16:04:54.455][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.LightPredicate for native type 'net.minecraft.advancements.critereon.LightPredicate'
[16:04:54.455][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.MobEffectsPredicate for native type 'net.minecraft.advancements.critereon.MobEffectsPredicate'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.DoubleMinMaxBoundsPredicate for native type 'net.minecraft.advancements.critereon.MinMaxBounds$Doubles'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.NbtPredicate for native type 'net.minecraft.advancements.critereon.NbtPredicate'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.PlayerPredicate for native type 'net.minecraft.advancements.critereon.PlayerPredicate'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.TagPredicate for native type 'net.minecraft.advancements.critereon.TagPredicate'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.food.FoodData for native type 'net.minecraft.world.food.FoodData'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.food.FoodProperties for native type 'net.minecraft.world.food.FoodProperties'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.food.FoodPropertiesBuilder for native type 'net.minecraft.world.food.FoodProperties$Builder'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.food.FoodPropertiesPossibleEffect for native type 'net.minecraft.world.food.FoodProperties$PossibleEffect'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.fluid.Fluid for native type 'net.minecraft.world.level.material.Fluid'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.EntityAccess for native type 'net.minecraft.world.level.entity.EntityAccess'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.RemovalReason for native type 'net.minecraft.world.entity.Entity$RemovalReason'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.Entity for native type 'net.minecraft.world.entity.Entity'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.LivingEntity for native type 'net.minecraft.world.entity.LivingEntity'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.equipment.EquipmentSlotGroup for native type 'net.minecraft.world.entity.EquipmentSlotGroup'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.equipment.EquipmentSlotType for native type 'net.minecraft.world.entity.EquipmentSlot$Type'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.equipment.EquipmentSlot for native type 'net.minecraft.world.entity.EquipmentSlot'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.MobCategory for native type 'net.minecraft.world.entity.MobCategory'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.HumanoidArm for native type 'net.minecraft.world.entity.HumanoidArm'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.Targeting for native type 'net.minecraft.world.entity.Targeting'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.MobSpawnType for native type 'net.minecraft.world.entity.MobSpawnType'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.Shearable for native type 'net.minecraft.world.entity.Shearable'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.attribute.Attribute for native type 'net.minecraft.world.entity.ai.attributes.Attribute'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.attribute.AttributeInstance for native type 'net.minecraft.world.entity.ai.attributes.AttributeInstance'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.attribute.AttributeOperation for native type 'net.minecraft.world.entity.ai.attributes.AttributeModifier$Operation'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.attribute.AttributeModifier for native type 'net.minecraft.world.entity.ai.attributes.AttributeModifier'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.EntityTypeTest for native type 'net.minecraft.world.level.entity.EntityTypeTest'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.EntityDimensions for native type 'net.minecraft.world.entity.EntityDimensions'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.EntityType for native type 'net.minecraft.world.entity.EntityType'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.effect.MobEffectUtil for native type 'net.minecraft.world.effect.MobEffectUtil'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.effect.MobEffect for native type 'net.minecraft.world.effect.MobEffect'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.effect.MobEffectInstance for native type 'net.minecraft.world.effect.MobEffectInstance'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.effect.MobEffectCategory for native type 'net.minecraft.world.effect.MobEffectCategory'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.effect.InstantenousMobEffect for native type 'net.minecraft.world.effect.InstantenousMobEffect'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.animal.Animal for native type 'net.minecraft.world.entity.animal.Animal'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.animal.Sheep for native type 'net.minecraft.world.entity.animal.Sheep'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.item.ItemEntity for native type 'net.minecraft.world.entity.item.ItemEntity'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.villager.Merchant for native type 'net.minecraft.world.item.trading.Merchant'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.villager.AbstractVillager for native type 'net.minecraft.world.entity.npc.AbstractVillager'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.AgeableMob for native type 'net.minecraft.world.entity.AgeableMob'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.ExperienceOrb for native type 'net.minecraft.world.entity.ExperienceOrb'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.FallingBlockEntity for native type 'net.minecraft.world.entity.item.FallingBlockEntity'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.Mob for native type 'net.minecraft.world.entity.Mob'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.LightningBolt for native type 'net.minecraft.world.entity.LightningBolt'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.PathfinderMob for native type 'net.minecraft.world.entity.PathfinderMob'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.arrow.Arrow for native type 'net.minecraft.world.entity.projectile.AbstractArrow'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.AbstractHurtingProjectile for native type 'net.minecraft.world.entity.projectile.AbstractHurtingProjectile'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.FishingHook for native type 'net.minecraft.world.entity.projectile.FishingHook'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.ThrowableItemProjectile for native type 'net.minecraft.world.entity.projectile.ThrowableItemProjectile'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.Projectile for native type 'net.minecraft.world.entity.projectile.Projectile'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.ItemSupplier for native type 'net.minecraft.world.entity.projectile.ItemSupplier'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.LargeFireball for native type 'net.minecraft.world.entity.projectile.LargeFireball'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.Fireball for native type 'net.minecraft.world.entity.projectile.Fireball'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.SmallFireball for native type 'net.minecraft.world.entity.projectile.SmallFireball'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.ThrownEnderpearl for native type 'net.minecraft.world.entity.projectile.ThrownEnderpearl'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.FireworkRocketEntity for native type 'net.minecraft.world.entity.projectile.FireworkRocketEntity'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.WitherSkull for native type 'net.minecraft.world.entity.projectile.WitherSkull'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.ThrowableProjectile for native type 'net.minecraft.world.entity.projectile.ThrowableProjectile'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.player.Player for native type 'net.minecraft.world.entity.player.Player'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.player.PlayerBedSleepingProblem for native type 'net.minecraft.world.entity.player.Player$BedSleepingProblem'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.player.Abilities for native type 'net.minecraft.world.entity.player.Abilities'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.player.ServerPlayer for native type 'net.minecraft.server.level.ServerPlayer'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.player.Inventory for native type 'net.minecraft.world.entity.player.Inventory'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.item.SizedFluidIngredient for native type 'net.neoforged.neoforge.fluids.crafting.SizedFluidIngredient'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.ingredient.Ingredient for native type 'net.minecraft.world.item.crafting.Ingredient'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.item.FluidIngredient for native type 'net.neoforged.neoforge.fluids.crafting.FluidIngredient'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.item.SizedIngredient for native type 'net.neoforged.neoforge.common.crafting.SizedIngredient'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.MerchantOffer for native type 'net.minecraft.world.item.trading.MerchantOffer'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.ItemCost for native type 'net.minecraft.world.item.trading.ItemCost'
[16:04:54.456][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.VillagerProfession for native type 'net.minecraft.world.entity.npc.VillagerProfession'
[16:04:54.457][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.MerchantOffers for native type 'net.minecraft.world.item.trading.MerchantOffers'
[16:04:54.457][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.ItemListing for native type 'net.minecraft.world.entity.npc.VillagerTrades$ItemListing'
[16:04:54.457][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.BasicItemListing for native type 'net.neoforged.neoforge.common.BasicItemListing'
[16:04:54.457][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.EmeraldForItems for native type 'net.minecraft.world.entity.npc.VillagerTrades$EmeraldForItems'
[16:04:54.457][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.SuspiciousStewForEmerald for native type 'net.minecraft.world.entity.npc.VillagerTrades$SuspiciousStewForEmerald'
[16:04:54.457][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.ItemsAndEmeraldsToItems for native type 'net.minecraft.world.entity.npc.VillagerTrades$ItemsAndEmeraldsToItems'
[16:04:54.457][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.EmeraldsForVillagerTypeItem for native type 'net.minecraft.world.entity.npc.VillagerTrades$EmeraldsForVillagerTypeItem'
[16:04:54.457][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.TippedArrowForItemsAndEmeralds for native type 'net.minecraft.world.entity.npc.VillagerTrades$TippedArrowForItemsAndEmeralds'
[16:04:54.457][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.EnchantedItemForEmeralds for native type 'net.minecraft.world.entity.npc.VillagerTrades$EnchantedItemForEmeralds'
[16:04:54.457][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.TreasureMapForEmeralds for native type 'net.minecraft.world.entity.npc.VillagerTrades$TreasureMapForEmeralds'
[16:04:54.457][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.ItemsForEmeralds for native type 'net.minecraft.world.entity.npc.VillagerTrades$ItemsForEmeralds'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.DyedArmorForEmeralds for native type 'net.minecraft.world.entity.npc.VillagerTrades$DyedArmorForEmeralds'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.VillagerType for native type 'net.minecraft.world.entity.npc.VillagerType'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.AdvancementType for native type 'net.minecraft.advancements.AdvancementType'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.PlayerAdvancements for native type 'net.minecraft.server.PlayerAdvancements'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.AdvancementRewards for native type 'net.minecraft.advancements.AdvancementRewards'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.AdvancementProgress for native type 'net.minecraft.advancements.AdvancementProgress'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.AdvancementHolder for native type 'net.minecraft.advancements.AdvancementHolder'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.CriterionProgress for native type 'net.minecraft.advancements.CriterionProgress'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.DisplayInfo for native type 'net.minecraft.advancements.DisplayInfo'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.Criterion for native type 'net.minecraft.advancements.Criterion'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.AdvancementRequirements for native type 'net.minecraft.advancements.AdvancementRequirements'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.Advancement for native type 'net.minecraft.advancements.Advancement'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.ServerAdvancementManager for native type 'net.minecraft.server.ServerAdvancementManager'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.capability.BaseCapability for native type 'net.neoforged.neoforge.capabilities.BaseCapability'
[16:04:54.458][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.capability.IEnergyStorage for native type 'net.neoforged.neoforge.energy.IEnergyStorage'
